cell_id,cell_label,10X_cell_type,tsne_x,tsne_y
eklnecfi-1,131331,Tumor Associated Fibroblasts,-156.70724,-43.481018
eklnfede-1,131333,Tumor Associated Fibroblasts,-37.353237,-5.700514
eklodfof-1,131338,Proliferative Tumor Cells,-160.66757,-100.17573
eklonfak-1,131341,Macrophages,-101.94026,-109.044174
ekmbnffe-1,131360,Tumor Associated Fibroblasts,-26.764677,10.004159
ekmcajbe-1,131364,Tumor Associated Fibroblasts,-138.54095,-95.77133
ekmfandm-1,131394,Tumor Cells,-135.58127,-105.19191
ekncdaio-1,131482,Proliferative Tumor Cells,-122.86688,-78.383316
eknddfpo-1,131494,Tumor Cells,-138.57767,-140.0609
eknejgmo-1,131504,Tumor Cells,-133.80428,-107.5616
eknmbmng-1,131543,Tumor Associated Fibroblasts,4.086091,-10.505836
eknopmii-1,131559,Tumor Associated Fibroblasts,-167.97948,-21.95118
ekobneco-1,131572,Tumor Cells,-90.99393,-101.647095
ekocnjgk-1,131584,Tumor Associated Fibroblasts,-36.457493,5.0298347
ekofcjeg-1,131602,Tumor Associated Fibroblasts,-86.18251,106.18302
ekogfbfg-1,131607,Proliferative Tumor Cells,-158.25967,-100.03618
ekohacne-1,131618,Tumor Cells,11.859475,-80.73554
ekojdgak-1,131632,Tumor Associated Fibroblasts,-32.692215,0.26929164
ekokpkkl-1,131641,Tumor Cells,2.4008393,-93.998795
ekomcann-1,131650,Tumor Associated Fibroblasts,-32.319202,25.970686
ekomccno-1,131651,Tumor Associated Fibroblasts,-56.697,15.593405
ekomofeo-1,131655,Tumor Associated Fibroblasts,-143.83391,97.18922
ekpgallg-1,131710,Tumor Cells,-26.81819,-105.62448
ekpngoac-1,131756,Stromal Associated Endothelial Cells,-51.840214,22.12852
elacglco-1,131800,Tumor Cells,-128.82721,-107.82599
elanfcjo-1,131877,Tumor Cells,-59.92897,-87.005104
elbgknof-1,131939,Tumor Cells,-121.32146,-79.65548
elbhnjnn-1,131944,Proliferative Tumor Cells,-191.7212,-87.947586
elbjalpl-1,131953,Tumor Cells,-144.24646,-83.0974
elbmkpgi-1,131986,Proliferative Tumor Cells,-101.75861,-119.56174
elbnnhlk-1,131993,Tumor Cells,-78.44208,-125.91946
elcbkeed-1,132014,SOX2-OT+ Tumor Cells,-14.925074,-60.12055
elccmace-1,132025,Proliferative Tumor Cells,-31.299088,-94.70058
elceikfm-1,132031,Proliferative Tumor Cells,-22.789572,-119.85149
elcfomlj-1,132041,Proliferative Tumor Cells,-161.80707,-144.50595
eldbfbcj-1,132121,Tumor Cells,-82.80919,-145.1385
eldfjnjl-1,132153,Proliferative Tumor Cells,-71.37527,-141.66466
eldgkjcn-1,132165,VEGFA+ Tumor Cells,-91.8169,-18.705832
eldjimil-1,132181,Tumor Cells,-162.54948,-111.67602
eldnjckd-1,132206,Proliferative Tumor Cells,-13.351773,-123.22123
eledaljk-1,132237,Proliferative Tumor Cells,-27.372166,-120.556816
eleikgjf-1,132284,Tumor Cells,-138.12175,-108.115616
elejigpl-1,132290,Tumor Cells,-5.1932917,-1.9657304
elekolap-1,132307,Macrophages,-14.79532,-1.8585284
elephgli-1,132336,Proliferative Tumor Cells,-86.31426,-50.287548
elepkcgc-1,132337,Proliferative Tumor Cells,-142.53328,-79.70407
elfanabo-1,132344,SOX2-OT+ Tumor Cells,111.32399,-0.81011736
elfapgdm-1,132345,T and NK Cells,14.166503,-15.70369
elfbkald-1,132351,Macrophages,14.933703,29.262535
elfeande-1,132365,Malignant Cells Lining Cyst,-57.562016,-32.7368
elffanfo-1,132375,T and NK Cells,-65.81465,-25.436596
elgeamnh-1,132476,Macrophages,-0.10631161,-8.1157255
elgepdjp-1,132480,Tumor Cells,-50.661995,-100.16932
elgiogck-1,132509,SOX2-OT+ Tumor Cells,177.26633,28.260695
elgofmho-1,132543,Tumor Cells,156.36981,-2.350282
elgpfkmg-1,132547,Tumor Associated Fibroblasts,1.9465779,-7.6032166
elhajkhf-1,132557,Tumor Cells,-86.38714,-21.321629
elhelmjm-1,132589,Pericytes,-140.64609,34.487366
elhfighp-1,132598,Proliferative Tumor Cells,-18.541426,-86.07336
elhiljki-1,132614,Tumor Associated Fibroblasts,-130.4787,22.908241
elhlpojb-1,132639,Macrophages,-62.99007,-12.539988
eliebdgc-1,132695,Tumor Cells,-14.5667,-74.70217
eligibkk-1,132713,Tumor Cells,9.153077,-97.82919
elijcboj-1,132725,Tumor Cells,-17.558683,-94.892204
elijhmbl-1,132727,Proliferative Tumor Cells,-40.74331,-101.87372
eliljfgh-1,132740,Tumor Associated Fibroblasts,-143.315,-8.768021
eljdoihc-1,132795,Smooth Muscle Cells,-55.940002,33.6533
eljgobik-1,132821,Tumor Associated Fibroblasts,-223.73083,28.897161
eljmghjl-1,132853,Tumor Associated Fibroblasts,-168.91643,25.77681
eljoahgj-1,132869,Pericytes,-132.4309,6.386834
elkaglhm-1,132882,Tumor Cells,-142.63614,-109.29445
elkdcbfo-1,132896,Smooth Muscle Cells,-46.784637,30.846884
elkhajob-1,132921,Tumor Cells,-2.1277757,-96.02168
ellgpmka-1,133026,Tumor Associated Fibroblasts,-221.68488,1.5224773
ellhaibk-1,133027,Tumor Associated Fibroblasts,-135.32806,-19.453127
ellincfi-1,133038,Macrophages,-48.24398,-0.770333
ellmgbgg-1,133062,Malignant Cells Lining Cyst,-210.05594,-31.077808
elmabddp-1,133085,Tumor Cells,0.10121449,-99.88006
elmemnjk-1,133132,Tumor Cells,-59.36075,-76.69688
elmgingj-1,133144,Tumor Cells,-157.49725,-118.19877
elmmlean-1,133194,Tumor Cells,-31.860167,-113.84068
elmnfgne-1,133203,Macrophages,-63.78345,-129.12872
elmnhofp-1,133207,Tumor Cells,-10.396436,-62.42384
elnepaih-1,133261,Tumor Associated Endothelial Cells,-171.5321,-20.571209
elnfniml-1,133270,Tumor Associated Fibroblasts,-21.670458,11.313246
eloembnj-1,133375,Tumor Associated Fibroblasts,-205.5562,4.238588
elomobff-1,133433,Tumor Cells,-142.5763,-127.824745
elpffmie-1,133481,Proliferative Tumor Cells,-180.43016,-110.74561
elpocpej-1,133538,Tumor Associated Fibroblasts,-214.32408,45.534187
elpodfbk-1,133539,Tumor Associated Endothelial Cells,-153.77821,24.331139
emaabomf-1,133547,Tumor Associated Endothelial Cells,-173.59335,23.525246
emaifdml-1,133606,Tumor Associated Fibroblasts,-195.16415,1.3510464
emakjgbn-1,133626,Proliferative Tumor Cells,-21.892601,-239.3563
emannbob-1,133649,Tumor Associated Fibroblasts,-188.1025,-54.77342
emapmmdn-1,133658,Tumor Cells,-136.12999,-107.45438
embamlbb-1,133664,Tumor Cells,-8.273414,-121.30985
embognlf-1,133765,Tumor Cells,-6.401716,-114.43192
emcaeaik-1,133780,Macrophages,-99.57124,-19.841158
emchnlff-1,133838,Tumor Associated Fibroblasts,-177.44484,-28.019245
emcjlbon-1,133853,Pericytes,-209.73462,22.192884
emdaempn-1,133894,Malignant Cells Lining Cyst,-132.06424,-36.737667
emdbmhdo-1,133909,Tumor Cells,-70.1445,-101.5153
emddgllo-1,133919,Pericytes,-164.43686,82.69891
emdmhpba-1,133972,Tumor Cells,-130.47865,-80.03442
emeabghg-1,133997,Tumor Associated Fibroblasts,-157.17873,101.67727
emehdbbn-1,134046,SOX2-OT+ Tumor Cells,90.560814,50.14749
emejnhgl-1,134060,Tumor Cells,-66.26168,-79.08174
ememkoif-1,134082,Tumor Associated Fibroblasts,-184.09286,-21.113861
emeocijf-1,134091,Tumor Cells,-77.68214,-58.244152
emeppepb-1,134099,Tumor Associated Fibroblasts,-217.07646,51.179768
emfgmapi-1,134148,Tumor Cells,138.16411,-16.352196
emfhbemh-1,134150,Proliferative Tumor Cells,-92.52908,-57.913834
emflehla-1,134183,Tumor Associated Fibroblasts,-132.67026,-9.492354
emfmkhkj-1,134191,Tumor Associated Fibroblasts,28.749084,81.97257
emfobofp-1,134202,T and NK Cells,-12.920384,18.30773
emgjocpc-1,134274,SOX2-OT+ Tumor Cells,105.13304,47.55825
emhbbhkg-1,134325,Pericytes,-58.331596,6.5262194
emhgggle-1,134379,Unassigned,-166.61977,-91.07505
emhjfaol-1,134395,Macrophages,-142.6287,-4.4626994
emhkbdgi-1,134398,Tumor Cells,-98.97582,-119.32471
emhkjpdd-1,134403,Tumor Associated Fibroblasts,-131.17738,8.391109
emhmocic-1,134419,Macrophages,142.651,55.34426
emhobebi-1,134429,Macrophages,-154.00656,-28.680727
emiafjjl-1,134449,Tumor Cells,-18.852457,-92.88157
emidljgb-1,134473,Unassigned,-54.869686,-94.92582
emiohdfc-1,134554,Tumor Cells,-4.0240836,-86.30541
emipmnmj-1,134563,Tumor Associated Fibroblasts,-186.20744,2.2862043
emjehfkk-1,134585,Pericytes,-70.59313,9.980857
emkabmio-1,134668,Tumor Cells,4.754583,-81.99379
emkadipe-1,134669,Tumor Cells,-128.9783,-122.86754
emkefhec-1,134697,Pericytes,-45.238968,-0.57461524
emklcmmi-1,134745,Pericytes,-42.479496,9.081736
emlahimd-1,134780,Pericytes,-44.668365,19.483107
emlhjgfm-1,134834,Tumor Cells,-110.632965,-93.96094
emlnmjaj-1,134885,Tumor Cells,-83.66897,-138.86836
emlnoiln-1,134887,Tumor Cells,-140.74791,-55.341637
emmfjlmn-1,134936,Tumor Cells,-95.86751,-109.659325
emmghhnb-1,134944,Tumor Associated Fibroblasts,-32.50194,3.7710443
emnepbff-1,135053,Tumor Cells,135.04367,-41.76211
emngkdfc-1,135070,Proliferative Tumor Cells,-103.44732,-126.66563
emnkfmed-1,135098,Proliferative Tumor Cells,-178.42625,-103.379166
emnnbcab-1,135112,Tumor Cells,-95.5821,-115.259155
emnobfaf-1,135120,Tumor Cells,17.965773,-85.74174
emnpgojb-1,135131,Tumor Cells,-58.823578,-109.39033
emoacdif-1,135136,Tumor Cells,-77.39678,-100.64284
emoamagj-1,135138,Tumor Cells,-56.67637,-92.31194
emoanikn-1,135140,Tumor Cells,-116.24396,-85.27183
emoiineh-1,135193,Macrophages,-221.42018,53.402405
emphankf-1,135289,Tumor Cells,-102.44132,-19.36118
emplokhh-1,135316,Tumor Cells,-95.76106,-89.7042
empmepoa-1,135323,Tumor Cells,137.49768,-33.83557
empnpblk-1,135334,Tumor Cells,14.713473,-85.330315
enaaofke-1,135362,Tumor Cells,-65.99926,-11.076647
enaeebbl-1,135382,Tumor Cells,-65.279495,-77.441315
enafadih-1,135389,Tumor Cells,-28.711771,-92.93709
enafeoih-1,135391,Tumor Associated Fibroblasts,-34.18618,-1.6777402
enagafoh-1,135398,Tumor Associated Fibroblasts,-139.05542,-15.0874605
enakaion-1,135424,Tumor Cells,-148.84123,-78.75864
enamanaj-1,135437,Tumor Associated Fibroblasts,-192.09383,-36.370167
enamjdbo-1,135443,Tumor Cells,-114.30587,-80.90833
enandllj-1,135449,Tumor Associated Fibroblasts,-164.77461,-29.085636
enanjnch-1,135454,Tumor Cells,-142.39143,-14.196799
enbaojdj-1,135487,Tumor Associated Endothelial Cells,-21.329695,23.328707
enbdnfjm-1,135511,Tumor Cells,-85.580414,-78.00676
enbdocjc-1,135512,Proliferative Tumor Cells,-169.18568,-74.16886
enbokcbd-1,135581,Macrophages,-127.87345,-58.51834
encagpme-1,135596,Tumor Associated Fibroblasts,-169.3247,-43.093895
encccgmk-1,135609,Proliferative Tumor Cells,-187.37737,-79.722
encebnfc-1,135620,Tumor Associated Fibroblasts,-215.39897,-27.82206
enclinmi-1,135669,Tumor Associated Fibroblasts,-181.6214,-9.078015
encpolgg-1,135692,Tumor Cells,-85.8415,-86.38138
enebinbe-1,135824,Tumor Cells,151.56206,-11.276266
enebjeof-1,135826,Macrophages,-94.91618,91.649704
enebmenf-1,135829,Smooth Muscle Cells,88.5743,45.15808
enebnhca-1,135830,Pericytes,-144.84293,44.455864
eneedcan-1,135846,Malignant Cells Lining Cyst,-216.5115,-16.74543
enehpgem-1,135871,Proliferative Tumor Cells,-91.456215,-83.13557
enenbfic-1,135914,Tumor Associated Fibroblasts,-193.06009,-26.422766
eneojhob-1,135921,Tumor Associated Fibroblasts,-121.83898,-13.656509
enepmhlo-1,135931,Proliferative Tumor Cells,-65.22158,-39.088253
enfkoegf-1,136006,Proliferative Tumor Cells,-0.6181609,-73.331505
enfnfapd-1,136022,Tumor Associated Fibroblasts,129.69794,39.55165
enfphmng-1,136037,Proliferative Tumor Cells,-162.66562,-68.28612
enfpknhp-1,136040,Tumor Associated Fibroblasts,-177.98111,-11.8127985
engcolhf-1,136057,Proliferative Tumor Cells,-115.27933,-61.91985
englaiog-1,136109,Tumor Cells,-79.36348,-91.82126
engnokif-1,136127,Pericytes,-124.02295,17.484766
engpipff-1,136138,Proliferative Tumor Cells,-189.91068,-80.1985
enhfhkdp-1,136175,SOX2-OT+ Tumor Cells,144.5302,-31.009796
enhhipah-1,136193,Stromal Associated Endothelial Cells,-39.64573,49.571377
enhhjdbm-1,136194,Tumor Associated Fibroblasts,-211.01353,-14.062723
enhmopog-1,136229,Tumor Cells,113.776505,1.2027868
enhnbllg-1,136232,Proliferative Tumor Cells,-112.97385,-36.30373
enhnboog-1,136233,Macrophages,17.193441,-8.05664
enhoaghd-1,136243,Tumor Cells,-124.46845,-26.769804
enigdnhh-1,136290,Proliferative Tumor Cells,-1.1096675,-63.978794
enigkkde-1,136292,Macrophages,1.1605031,8.514766
enilonig-1,136335,Tumor Cells,-24.708147,-31.733562
enioojia-1,136354,Proliferative Tumor Cells,7.6089325,-65.01361
enjbbpfi-1,136369,Tumor Cells,1.6472011,-53.487045
enjcahbb-1,136375,Tumor Associated Fibroblasts,-234.8209,27.485352
enjgmbfj-1,136405,Tumor Associated Fibroblasts,-185.85992,40.410732
enjiahln-1,136411,Malignant Cells Lining Cyst,-130.95811,40.436733
enjlinhp-1,136431,Macrophages,-195.93521,-34.205135
enkmbokk-1,136532,Tumor Cells,-88.09515,-68.66169
enkmjpff-1,136536,Smooth Muscle Cells,-118.154,75.78862
enknmani-1,136548,Macrophages,41.422726,16.349106
enleepgf-1,136585,Smooth Muscle Cells,-22.85815,50.606197
enlincan-1,136614,Tumor Cells,18.592619,-80.65247
enliocmm-1,136615,Proliferative Tumor Cells,-25.651302,-33.913677
enljkmoh-1,136620,Macrophages,14.049282,8.479132
enlokcia-1,136650,Tumor Cells,-81.047424,-81.56623
enlomild-1,136653,Malignant Cells Lining Cyst,-201.49826,-36.763462
enmbhpgm-1,136675,Proliferative Tumor Cells,-54.026585,-109.98204
enmcampf-1,136679,Malignant Cells Lining Cyst,-5.402191,40.178265
enmdjgma-1,136684,Malignant Cells Lining Cyst,-157.64096,-17.861557
enmdkinl-1,136685,SOX2-OT+ Tumor Cells,125.22037,-26.159744
enmlebfa-1,136745,Proliferative Tumor Cells,-98.98009,-66.69784
enmlfaag-1,136746,Malignant Cells Lining Cyst,-172.73424,8.274242
enmnkncd-1,136765,T and NK Cells,-120.73536,48.479202
enmpicjh-1,136784,Tumor Cells,158.17564,-13.094931
ennbjjna-1,136797,Macrophages,-95.63592,52.39173
enngjbgp-1,136826,Proliferative Tumor Cells,-67.90291,-64.08076
ennknbba-1,136856,Proliferative Tumor Cells,12.043293,-23.318089
ennpmhml-1,136886,Tumor Associated Fibroblasts,-215.87572,-4.9731054
enoabbfm-1,136889,Macrophages,71.97594,41.62598
enobdodp-1,136899,Tumor Cells,-87.92325,-52.96353
enocjmhi-1,136909,Tumor Associated Fibroblasts,-200.18114,-34.43259
enofmhin-1,136934,Macrophages,-66.456276,-28.459787
enofpjfi-1,136938,SOX2-OT+ Tumor Cells,162.9324,62.453526
enogoemd-1,136944,Macrophages,-117.65786,34.415657
enoidoja-1,136956,SOX2-OT+ Tumor Cells,57.865047,32.143093
enolaooi-1,136976,Stromal Associated Endothelial Cells,-130.36258,140.16937
enonbkdl-1,136994,Macrophages,95.38832,69.36413
enpdjkaj-1,137041,Tumor Cells,-118.88425,-62.311005
enpedboa-1,137044,Proliferative Tumor Cells,-69.10909,-66.009605
enpfjidf-1,137052,Tumor Cells,-11.004421,-68.59781
enphfglf-1,137067,Tumor Associated Endothelial Cells,-86.37839,97.76615
enpndhhh-1,137113,Tumor Associated Endothelial Cells,-113.646355,1.5835587
enpodjld-1,137124,Macrophages,-123.3126,46.28318
enpofmdb-1,137128,Macrophages,73.95691,23.162828
enppdnef-1,137134,Smooth Muscle Cells,3.2258027,170.12311
eoaegeoe-1,137169,SOX2-OT+ Tumor Cells,7.0204854,15.136177
eoaibepd-1,137189,Stromal Associated Fibroblasts,-4.692645,168.33733
eoaiffmm-1,137193,Stromal Associated Endothelial Cells,-52.44557,141.61002
eoalfoep-1,137215,Tumor Associated Endothelial Cells,-87.24,123.60161
eoanmmhi-1,137230,Tumor Associated Fibroblasts,-190.37996,46.565487
eobacjph-1,137246,SOX2-OT+ Tumor Cells,103.424934,51.40715
eobjjeii-1,137315,Stromal Associated Fibroblasts,-57.64782,129.61638
eobjnddh-1,137318,Stromal Associated Fibroblasts,-39.556396,111.42998
eoboghea-1,137347,Smooth Muscle Cells,-17.148762,71.19361
eobpaacl-1,137351,Stromal Associated Endothelial Cells,-66.16399,91.50439
eocdehcp-1,137374,Stromal Associated Fibroblasts,70.91266,107.896675
eocdolpk-1,137378,Stromal Associated Fibroblasts,-118.485634,137.73723
eochdbom-1,137405,SOX2-OT+ Tumor Cells,17.216955,148.644
eodboadn-1,137464,Stromal Associated Fibroblasts,-8.642237,111.29131
eodcamhn-1,137467,Stromal Associated Fibroblasts,-137.4516,112.41068
eodcgkbb-1,137470,Stromal Associated Fibroblasts,-96.43049,133.19336
eoddhneb-1,137476,Stromal Associated Fibroblasts,-139.41557,110.10855
eodopcal-1,137558,Smooth Muscle Cells,41.137375,100.31992
eoecbokj-1,137578,Stromal Associated Endothelial Cells,-94.75607,207.57677
eoecdjhe-1,137580,Stromal Associated Endothelial Cells,-102.79215,213.7484
eoeofpge-1,137666,Smooth Muscle Cells,-1.921662,129.85204
eoepkkfa-1,137678,Smooth Muscle Cells,82.17408,162.76814
eoflkael-1,137766,Macrophages,58.940464,43.46963
eogdamie-1,137818,SOX2-OT+ Tumor Cells,-157.70567,119.14972
eogflekc-1,137843,Macrophages,-139.49931,127.87122
eogicecb-1,137860,Macrophages,-100.38128,59.608204
eogjmkln-1,137873,Stromal Associated Endothelial Cells,-117.83607,116.46674
eogpljid-1,137909,Stromal Associated Fibroblasts,-46.59417,92.44601
eoheignm-1,137936,Macrophages,-137.05891,134.24915
eohkcnnn-1,137970,Smooth Muscle Cells,75.259476,153.15497
eohoajkg-1,138002,Macrophages,-157.84926,-4.8604407
eohodlnh-1,138003,Proliferative Tumor Cells,-185.79582,-73.62003
eohpbdle-1,138008,Tumor Associated Fibroblasts,-203.0011,-3.5553112
eoiaidpe-1,138015,Macrophages,-178.81122,0.15158503
eoicaiem-1,138026,Tumor Associated Fibroblasts,-204.7718,-17.261297
eoicjgdj-1,138029,Macrophages,-159.04092,-10.291894
eoiddopg-1,138034,Macrophages,-132.0879,32.752254
eoiijjmo-1,138073,Tumor Cells,-143.84833,-61.252075
eoijcdcj-1,138079,Macrophages,30.838213,19.069365
eoildbch-1,138095,Tumor Cells,-74.58664,-39.130833
eoilpkfc-1,138102,Tumor Cells,-109.12082,-51.005985
eojbiggj-1,138133,Tumor Cells,125.26671,-12.310692
eojbmbki-1,138135,Tumor Cells,-71.0437,-44.022945
eojdflle-1,138144,Tumor Cells,-22.582102,-56.003983
eojfbici-1,138153,Tumor Cells,133.49161,1.9635062
eojhnbdn-1,138165,Proliferative Tumor Cells,-105.23907,-55.622623
eojlmkmd-1,138196,Macrophages,-81.81674,-14.568592
eojpjadi-1,138219,Proliferative Tumor Cells,-141.44403,-64.93253
eokafihl-1,138228,Macrophages,-145.91049,-58.890167
eokglpeb-1,138260,Proliferative Tumor Cells,-146.14348,-67.47281
eokhloho-1,138271,Tumor Cells,-7.2911606,-50.887184
eokjfgoc-1,138288,Stromal Associated Endothelial Cells,-33.81583,44.07873
eokjgbig-1,138289,Stromal Associated Endothelial Cells,-87.61534,99.82451
eokkmmal-1,138299,Stromal Associated Fibroblasts,-188.93079,75.718605
eoklfaon-1,138302,Stromal Associated Endothelial Cells,-78.754616,42.218914
eokmgbci-1,138309,SOX2-OT+ Tumor Cells,-10.923095,94.115074
eokminfk-1,138310,Stromal Associated Endothelial Cells,-54.93693,80.88408
eokneabk-1,138315,Stromal Associated Endothelial Cells,-124.06584,113.55974
eolfnafi-1,138383,Stromal Associated Endothelial Cells,-34.159317,72.63806
eolihmco-1,138397,Stromal Associated Fibroblasts,16.291023,72.42084
eomchonl-1,138469,Smooth Muscle Cells,-99.21551,209.25752
eomelbno-1,138486,Smooth Muscle Cells,161.95291,86.80358
eomhiibc-1,138503,Smooth Muscle Cells,12.50702,193.81474
eomlfpmb-1,138531,Stromal Associated Fibroblasts,-58.104187,87.97225
eommpgel-1,138542,Stromal Associated Fibroblasts,-48.05566,89.49714
eonkcljb-1,138621,Stromal Associated Fibroblasts,-67.60829,70.15948
eonoolhd-1,138650,Stromal Associated Fibroblasts,137.96323,141.28186
eooepdno-1,138695,Smooth Muscle Cells,93.856094,87.953224
eoofghgp-1,138701,Macrophages,-93.55753,16.65056
eookcjbo-1,138734,Proliferative Tumor Cells,-72.37332,-60.93468
eoondonm-1,138755,Tumor Cells,16.596735,-79.14222
eoopohdh-1,138771,Tumor Cells,-55.80124,-64.52596
eopglmfa-1,138817,Stromal Associated Fibroblasts,44.029316,114.729515
eophoccm-1,138819,Stromal Associated Endothelial Cells,115.00985,67.11863
eopkfonc-1,138837,Tumor Cells,-47.068783,-56.141853
eopoafch-1,138870,Macrophages,35.499844,17.303339
eopoljln-1,138874,Tumor Cells,-143.13818,-66.921326
eoponhgp-1,138877,SOX2-OT+ Tumor Cells,158.33438,43.570545
eopplgjp-1,138891,Pericytes,121.73818,70.639496
epaaegni-1,138896,Pericytes,-206.04692,-15.465872
epabbgln-1,138901,Tumor Associated Fibroblasts,-165.73386,-33.94846
epabffoa-1,138903,Tumor Associated Endothelial Cells,-23.653492,34.684296
epaclkhj-1,138915,Macrophages,-71.57033,115.335075
epadijeh-1,138920,Proliferative Tumor Cells,-4.817097,-59.546787
epamolde-1,138968,Proliferative Tumor Cells,-94.764084,-58.118614
epanhjoh-1,138973,Tumor Cells,-80.6823,-55.883858
epanlnac-1,138978,Proliferative Tumor Cells,-103.89259,-53.198887
epaooeom-1,138986,Proliferative Tumor Cells,-117.039696,-63.823994
epbfbjgk-1,139023,Tumor Cells,-107.7339,-56.021107
epcageao-1,139091,Ciliated Epithelial Cells,-104.82944,-170.14107
epcjdhjp-1,139148,Tumor Associated Fibroblasts,-155.81319,50.11908
epckhoco-1,139156,Tumor Associated Fibroblasts,-77.00523,114.66209
epckjppf-1,139158,Tumor Associated Fibroblasts,-195.35811,-15.714123
epclihjm-1,139166,T and NK Cells,-20.955692,48.584156
epcpcfhi-1,139184,Tumor Cells,-3.885772,-48.343006
epdaklbg-1,139193,Tumor Cells,13.433256,-44.78704
epdhljmm-1,139235,Tumor Cells,1.3331766,-49.33724
epdjkbol-1,139249,Tumor Cells,-14.470717,-55.21419
epdkkpca-1,139259,Tumor Cells,-70.96839,-38.837746
epdkokib-1,139260,Tumor Cells,-35.4567,-64.51214
epdlgofp-1,139265,Tumor Cells,-93.934456,-43.141216
epdpcilg-1,139293,Tumor Cells,-15.385316,-50.816265
epebgnoa-1,139304,Tumor Cells,-106.66555,-52.335876
epeccoah-1,139316,Tumor Cells,-90.30639,-48.85039
epeffggm-1,139347,VEGFA+ Tumor Cells,-41.728134,-40.677376
epehkfph-1,139364,VEGFA+ Tumor Cells,-95.024536,-31.66591
epeidaha-1,139366,VEGFA+ Tumor Cells,127.98396,-9.4511385
epemefgm-1,139398,Tumor Associated Fibroblasts,-200.42897,-7.1345415
epfbkjno-1,139432,Tumor Cells,158.0033,-22.13931
epfhblcl-1,139457,Tumor Cells,-44.686214,-52.737755
epfkgecg-1,139476,Tumor Cells,-118.638985,-56.42916
epfllmon-1,139481,Macrophages,22.131023,21.009035
epfmghnn-1,139485,Macrophages,-79.46622,9.680961
epgglimc-1,139549,Tumor Associated Endothelial Cells,-182.88058,98.28585
epghhnnb-1,139554,Tumor Associated Endothelial Cells,-19.199966,56.73624
epgjpkeh-1,139573,Stromal Associated Fibroblasts,-125.34333,119.90868
epgkjdfg-1,139581,Stromal Associated Endothelial Cells,-39.349033,71.05765
